id,contestId,creationTimeSeconds,relativeTimeSeconds,problem,author,programmingLanguage,verdict,testset,passedTestCount,timeConsumedMillis,memoryConsumedBytes,points
272233374,1995,1721786319,1119,"{'contestId': 1995, 'index': 'C', 'name': 'Squaring', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 1800, 'tags': ['brute force', 'constructive algorithms', 'greedy', 'implementation', 'math', 'number theory']}","{'contestId': 1995, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1721785200}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,46,0,
272231997,1995,1721785365,165,"{'contestId': 1995, 'index': 'A', 'name': 'Diagonals', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['brute force', 'greedy', 'implementation', 'math']}","{'contestId': 1995, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1721785200}",C++17 (GCC 7-32),OK,TESTS,5,46,0,
272019358,1979,1721711104,1504,"{'contestId': 1979, 'index': 'C', 'name': 'Earning on Bets', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1200, 'tags': ['binary search', 'combinatorics', 'constructive algorithms', 'number theory']}","{'contestId': 1979, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1721709600}",C++17 (GCC 7-32),OK,TESTS,12,108,0,
272018344,1979,1721710287,687,"{'contestId': 1979, 'index': 'B', 'name': 'XOR Sequences', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1000, 'tags': ['bitmasks', 'greedy']}","{'contestId': 1979, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1721709600}",C++17 (GCC 7-32),OK,TESTS,5,46,0,
272018153,1979,1721710122,522,"{'contestId': 1979, 'index': 'A', 'name': 'Guess the Maximum', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['brute force', 'greedy', 'implementation']}","{'contestId': 1979, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1721709600}",C++17 (GCC 7-32),OK,TESTS,11,62,0,
271241937,1994,1721317170,3870,"{'contestId': 1994, 'index': 'F', 'name': 'Stardew Valley', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2500, 'tags': ['constructive algorithms', 'dfs and similar', 'graphs', 'trees']}","{'contestId': 1994, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 316, 'startTimeSeconds': 1721313300}",C++17 (GCC 7-32),OK,TESTS,80,718,35532800,
271235113,1994,1721316326,3026,"{'contestId': 1994, 'index': 'E', 'name': 'Wooden Game', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['bitmasks', 'greedy', 'math', 'trees']}","{'contestId': 1994, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 316, 'startTimeSeconds': 1721313300}",C++17 (GCC 7-32),OK,TESTS,26,249,2560000,
271225287,1994,1721315306,2006,"{'contestId': 1994, 'index': 'D', 'name': 'Funny Game', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1900, 'tags': ['constructive algorithms', 'dsu', 'graphs', 'greedy', 'math', 'number theory', 'trees']}","{'contestId': 1994, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 316, 'startTimeSeconds': 1721313300}",C++17 (GCC 7-32),OK,TESTS,32,390,0,
271217841,1994,1721314704,1404,"{'contestId': 1994, 'index': 'C', 'name': 'Hungry Games', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1600, 'tags': ['binary search', 'dp', 'two pointers']}","{'contestId': 1994, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 316, 'startTimeSeconds': 1721313300}",C++17 (GCC 7-32),OK,TESTS,15,155,8089600,
271206591,1994,1721314034,734,"{'contestId': 1994, 'index': 'B', 'name': 'Fun Game', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['bitmasks', 'constructive algorithms', 'greedy', 'math']}","{'contestId': 1994, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 316, 'startTimeSeconds': 1721313300}",C++17 (GCC 7-32),OK,TESTS,10,62,0,
271200945,1994,1721313754,454,"{'contestId': 1994, 'index': 'A', 'name': 'Diverse Game', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['constructive algorithms', 'greedy', 'implementation']}","{'contestId': 1994, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 316, 'startTimeSeconds': 1721313300}",C++17 (GCC 7-32),OK,TESTS,4,77,0,
270703461,1988,1721057846,3746,"{'contestId': 1988, 'index': 'E', 'name': 'Range Minimum Sum', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2300, 'tags': ['binary search', 'brute force', 'data structures', 'divide and conquer', 'implementation']}","{'contestId': 1988, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'room': 1000, 'startTimeSeconds': 1721054100}",C++17 (GCC 7-32),OK,TESTS,33,1561,21811200,
270678187,1988,1721056050,1950,"{'contestId': 1988, 'index': 'D', 'name': 'The Omnipotent Monster Killer', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2000, 'tags': ['brute force', 'dfs and similar', 'dp', 'trees']}","{'contestId': 1988, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'room': 1000, 'startTimeSeconds': 1721054100}",C++17 (GCC 7-32),OK,TESTS,34,546,39526400,
270664146,1988,1721055245,1145,"{'contestId': 1988, 'index': 'C', 'name': 'Increasing Sequence with Fixed OR', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1300, 'tags': ['bitmasks', 'constructive algorithms', 'greedy']}","{'contestId': 1988, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'room': 1000, 'startTimeSeconds': 1721054100}",C++17 (GCC 7-32),OK,TESTS,6,92,0,
270657544,1988,1721054903,803,"{'contestId': 1988, 'index': 'B', 'name': 'Make Majority', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 900, 'tags': ['greedy', 'implementation']}","{'contestId': 1988, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'room': 1000, 'startTimeSeconds': 1721054100}",C++17 (GCC 7-32),OK,TESTS,20,77,0,
270647645,1988,1721054347,247,"{'contestId': 1988, 'index': 'A', 'name': 'Split the Multiset', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 900, 'tags': ['brute force', 'greedy', 'implementation', 'math']}","{'contestId': 1988, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'OUT_OF_COMPETITION', 'ghost': False, 'room': 1000, 'startTimeSeconds': 1721054100}",C++17 (GCC 7-32),OK,TESTS,3,46,0,
269963662,1585,1720710941,3041,"{'contestId': 1585, 'index': 'E', 'name': 'Frequency Queries', 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2400, 'tags': ['data structures', 'dfs and similar', 'trees']}","{'contestId': 1585, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720707900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,6,4000,187596800,
269935462,1585,1720709785,1885,"{'contestId': 1585, 'index': 'D', 'name': 'Yet Another Sorting Problem', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 1900, 'tags': ['data structures', 'math']}","{'contestId': 1585, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720707900}",C++17 (GCC 7-32),OK,TESTS,21,437,15052800,
269926282,1585,1720709464,1564,"{'contestId': 1585, 'index': 'C', 'name': 'Minimize Distance', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1300, 'tags': ['greedy']}","{'contestId': 1585, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720707900}",C++17 (GCC 7-32),OK,TESTS,11,124,0,
269904404,1585,1720708778,878,"{'contestId': 1585, 'index': 'B', 'name': 'Array Eversion', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 900, 'tags': ['greedy']}","{'contestId': 1585, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720707900}",C++17 (GCC 7-32),OK,TESTS,64,109,0,
269898664,1585,1720708551,651,"{'contestId': 1585, 'index': 'A', 'name': 'Life of a Flower', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['implementation']}","{'contestId': 1585, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720707900}",C++17 (GCC 7-32),OK,TESTS,7,46,0,
269598000,1987,1720539774,9774,"{'contestId': 1987, 'index': 'C', 'name': ""Basil's Garden"", 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1200, 'tags': ['dp', 'greedy']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++17 (GCC 7-32),OK,TESTS,12,77,102400,
269594297,1987,1720538298,8298,"{'contestId': 1987, 'index': 'F1', 'name': 'Interesting Problem (Easy Version)', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2500, 'tags': ['dp']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++17 (GCC 7-32),OK,TESTS,47,78,4710400,
269588529,1987,1720535968,5968,"{'contestId': 1987, 'index': 'F1', 'name': 'Interesting Problem (Easy Version)', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2500, 'tags': ['dp']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,15,77,0,
269588333,1987,1720535886,5886,"{'contestId': 1987, 'index': 'F1', 'name': 'Interesting Problem (Easy Version)', 'type': 'PROGRAMMING', 'points': 2000.0, 'rating': 2500, 'tags': ['dp']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++17 (GCC 7-32),RUNTIME_ERROR,TESTS,1,30,0,
269585082,1987,1720534446,4446,"{'contestId': 1987, 'index': 'E', 'name': 'Wonderful Tree!', 'type': 'PROGRAMMING', 'points': 1750.0, 'rating': 2000, 'tags': ['brute force', 'data structures', 'dfs and similar', 'dsu', 'greedy', 'trees']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++17 (GCC 7-32),OK,TESTS,44,296,197939200,
269580893,1987,1720532632,2632,"{'contestId': 1987, 'index': 'D', 'name': 'World is Mine', 'type': 'PROGRAMMING', 'points': 1500.0, 'rating': 1800, 'tags': ['dp', 'games']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++17 (GCC 7-32),OK,TESTS,23,109,96768000,
269575681,1987,1720530520,520,"{'contestId': 1987, 'index': 'B', 'name': 'K-Sort', 'type': 'PROGRAMMING', 'points': 750.0, 'rating': 1000, 'tags': ['greedy']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++17 (GCC 7-32),OK,TESTS,9,93,0,
269575174,1987,1720530312,312,"{'contestId': 1987, 'index': 'A', 'name': 'Upload More RAM', 'type': 'PROGRAMMING', 'points': 250.0, 'rating': 800, 'tags': ['greedy', 'math']}","{'contestId': 1987, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'VIRTUAL', 'ghost': False, 'startTimeSeconds': 1720530000}",C++14 (GCC 6-32),OK,TESTS,2,46,0,
267764169,1989,1719507061,2147483647,"{'contestId': 1989, 'index': 'F', 'name': 'Simultaneous Coloring', 'type': 'PROGRAMMING', 'rating': 3000, 'tags': ['dfs and similar', 'divide and conquer', 'graphs']}","{'contestId': 1989, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1719498900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,11,6000,263372800,
267760961,1989,1719506209,2147483647,"{'contestId': 1989, 'index': 'F', 'name': 'Simultaneous Coloring', 'type': 'PROGRAMMING', 'rating': 3000, 'tags': ['dfs and similar', 'divide and conquer', 'graphs']}","{'contestId': 1989, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1719498900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,11,6000,193843200,
267758627,1989,1719505959,7059,"{'contestId': 1989, 'index': 'F', 'name': 'Simultaneous Coloring', 'type': 'PROGRAMMING', 'rating': 3000, 'tags': ['dfs and similar', 'divide and conquer', 'graphs']}","{'contestId': 1989, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1719498900}",C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,11,6000,194048000,
267711658,1989,1719501523,2623,"{'contestId': 1989, 'index': 'E', 'name': 'Distance to Different', 'type': 'PROGRAMMING', 'rating': 2300, 'tags': ['combinatorics', 'dp', 'math']}","{'contestId': 1989, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1719498900}",C++17 (GCC 7-32),OK,TESTS,12,124,35328000,
267681263,1989,1719499734,834,"{'contestId': 1989, 'index': 'C', 'name': 'Two Movies', 'type': 'PROGRAMMING', 'rating': 1400, 'tags': ['greedy', 'math']}","{'contestId': 1989, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1719498900}",C++17 (GCC 7-32),OK,TESTS,10,140,0,
267675725,1989,1719499465,565,"{'contestId': 1989, 'index': 'B', 'name': 'Substring and Subsequence', 'type': 'PROGRAMMING', 'rating': 1200, 'tags': ['brute force', 'greedy', 'strings']}","{'contestId': 1989, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1719498900}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,1,62,0,
265946029,1944,1718505904,2147483647,"{'contestId': 1944, 'index': 'B', 'name': 'Equal XOR', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['bitmasks', 'constructive algorithms']}","{'contestId': 1944, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1710599700}",Python 3,WRONG_ANSWER,TESTS,0,61,204800,
265945617,1944,1718505358,2147483647,"{'contestId': 1944, 'index': 'B', 'name': 'Equal XOR', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['bitmasks', 'constructive algorithms']}","{'contestId': 1944, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1710599700}",Python 3,WRONG_ANSWER,TESTS,0,31,204800,
265945599,1944,1718505339,2147483647,"{'contestId': 1944, 'index': 'B', 'name': 'Equal XOR', 'type': 'PROGRAMMING', 'points': 1000.0, 'rating': 1100, 'tags': ['bitmasks', 'constructive algorithms']}","{'contestId': 1944, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'PRACTICE', 'ghost': False, 'startTimeSeconds': 1710599700}",C++17 (GCC 7-32),COMPILATION_ERROR,TESTS,0,0,0,
264929909,1984,1717948897,5197,"{'contestId': 1984, 'index': 'E', 'name': 'Shuffle', 'type': 'PROGRAMMING', 'points': 3000.0, 'rating': 2400, 'tags': ['dp', 'greedy', 'trees']}","{'contestId': 1984, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 392, 'startTimeSeconds': 1717943700}",C++17 (GCC 7-32),OK,TESTS,13,171,13824000,
264916302,1984,1717947343,3643,"{'contestId': 1984, 'index': 'D', 'name': ""''a'' String Problem"", 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'math', 'string suffix structures', 'strings']}","{'contestId': 1984, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 392, 'startTimeSeconds': 1717943700}",C++20 (GCC 13-64),OK,TESTS,30,77,512000,
264915956,1984,1717947308,3608,"{'contestId': 1984, 'index': 'D', 'name': ""''a'' String Problem"", 'type': 'PROGRAMMING', 'points': 2500.0, 'rating': 2000, 'tags': ['brute force', 'hashing', 'implementation', 'math', 'string suffix structures', 'strings']}","{'contestId': 1984, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 392, 'startTimeSeconds': 1717943700}",C++17 (GCC 7-32),COMPILATION_ERROR,PRETESTS,0,0,0,
264891027,1984,1717945254,1554,"{'contestId': 1984, 'index': 'C2', 'name': 'Magnitude (Hard Version)', 'type': 'PROGRAMMING', 'points': 1250.0, 'rating': 1700, 'tags': ['combinatorics', 'dp', 'greedy', 'math']}","{'contestId': 1984, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 392, 'startTimeSeconds': 1717943700}",C++17 (GCC 7-32),OK,TESTS,19,218,0,
264880759,1984,1717944649,949,"{'contestId': 1984, 'index': 'C1', 'name': 'Magnitude (Easy Version)', 'type': 'PROGRAMMING', 'points': 750.0, 'rating': 1300, 'tags': ['dp', 'greedy', 'math']}","{'contestId': 1984, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 392, 'startTimeSeconds': 1717943700}",C++17 (GCC 7-32),OK,TESTS,11,140,0,
264873957,1984,1717944311,611,"{'contestId': 1984, 'index': 'B', 'name': 'Large Addition', 'type': 'PROGRAMMING', 'points': 750.0, 'rating': 1100, 'tags': ['implementation', 'math']}","{'contestId': 1984, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 392, 'startTimeSeconds': 1717943700}",C++17 (GCC 7-32),OK,TESTS,44,77,0,
264867779,1984,1717944027,327,"{'contestId': 1984, 'index': 'A', 'name': 'Strange Splitting', 'type': 'PROGRAMMING', 'points': 500.0, 'rating': 800, 'tags': ['constructive algorithms']}","{'contestId': 1984, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 392, 'startTimeSeconds': 1717943700}",C++17 (GCC 7-32),OK,TESTS,4,62,0,
263326651,1976,1717083333,3633,"{'contestId': 1976, 'index': 'F', 'name': 'Remove Bridges', 'type': 'PROGRAMMING', 'rating': 2800, 'tags': ['data structures', 'dfs and similar', 'dp', 'greedy', 'sortings', 'trees']}","{'contestId': 1976, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1717079700}",C++17 (GCC 7-32),OK,TESTS,45,468,28979200,
263306102,1976,1717081761,2061,"{'contestId': 1976, 'index': 'B', 'name': 'Increase/Decrease/Copy', 'type': 'PROGRAMMING', 'rating': 1100, 'tags': ['greedy', 'implementation']}","{'contestId': 1976, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1717079700}",C++17 (GCC 7-32),OK,TESTS,83,140,0,
263305571,1976,1717081727,2027,"{'contestId': 1976, 'index': 'D', 'name': 'Invertible Bracket Sequences', 'type': 'PROGRAMMING', 'rating': 2000, 'tags': ['binary search', 'combinatorics', 'data structures', 'divide and conquer', 'implementation', 'two pointers']}","{'contestId': 1976, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1717079700}",C++17 (GCC 7-32),OK,TESTS,24,140,7270400,
263277122,1976,1717080163,463,"{'contestId': 1976, 'index': 'B', 'name': 'Increase/Decrease/Copy', 'type': 'PROGRAMMING', 'rating': 1100, 'tags': ['greedy', 'implementation']}","{'contestId': 1976, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1717079700}",C++17 (GCC 7-32),COMPILATION_ERROR,TESTS,0,0,0,
263274779,1976,1717080080,380,"{'contestId': 1976, 'index': 'B', 'name': 'Increase/Decrease/Copy', 'type': 'PROGRAMMING', 'rating': 1100, 'tags': ['greedy', 'implementation']}","{'contestId': 1976, 'members': [{'handle': '-is-this-fft-'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1717079700}",C++17 (GCC 7-32),WRONG_ANSWER,TESTS,2,124,0,
